minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1172,,,,,
1174,7.157255347147914,,6.174441098512542,6.965677111866649,4.679392055277118
1175,5.503907590616313,,6.93902503665349,5.662021731203477,5.193104929936719
1176,6.922729470304396,,6.85619444565275,8.702829749010084,6.715046122984468
1177,6.4713609740203015,,6.744827318716727,7.005470242117827,5.840561794892579
1178,5.663789751199075,,5.733512955493463,5.875908826765708,4.257161783416443
1179,4.540394131983281,,5.039827289621063,5.588903136595494,6.378569760036914
1180,6.014520730154099,,4.170226427234851,4.324841551837622,5.123506326937309
1181,7.071904919683117,,5.399221454197026,5.488678298092706,3.8448014681853997
1182,4.958826988356068,,4.899783801478754,3.236113318776675,2.42213167674284
1183,6.040619538866515,,4.506670133177837,3.6711524064511902,3.686028622695927
1184,4.933640879035172,,4.457084173662668,4.866720061244705,3.2630829870749203
1185,5.558092576698165,,4.767711466343235,4.120394296604152,4.201108980587807
1186,6.860723380644083,,7.957905794535738,7.296075753877357,5.45384256186223
